"date","hour_beginning","VALLEY","BEARKAT","TREADWELL","MCCAMEY","NORTH.TO.HOUSTON","PANHANDLE","label"
"2020-04-27",18,2196,9999,9999,2408,5084,3100,"actual"
"2020-04-27",19,2226,9999,9999,2408,5104,3100,"actual"
"2020-04-27",20,2236,9999,9999,2408,5081,3100,"actual"
"2020-04-27",21,2276,9999,9999,2408,4937,3100,"actual"
"2020-04-27",22,2330,9999,9999,2408,4833,3100,"actual"
"2020-04-27",23,2365,9999,9999,2408,4813,3100,"actual"
"2020-04-28",0,2426,9999,9999,2408,4796,3100,"actual"
"2020-04-28",1,2418,9999,9999,2408,4766,3100,"actual"
"2020-04-28",2,2393,9999,9999,2408,4772,3100,"actual"
"2020-04-28",3,2368,9999,9999,2408,4793,3100,"actual"
"2020-04-28",4,2362,9999,9999,2408,4823,3100,"actual"
"2020-04-28",5,2383,9999,9999,2408,4847,3100,"actual"
"2020-04-28",6,2450,9999,9999,2408,4993,3100,"actual"
"2020-04-28",7,2439,9999,9999,2408,5055,3100,"actual"
"2020-04-28",8,2483,9999,9999,2408,5070,3100,"actual"
"2020-04-28",9,2380,9999,9999,2408,5160,3100,"actual"
"2020-04-28",10,2258,9999,9999,2408,5077,3100,"actual"
"2020-04-28",11,2188,9999,9999,2408,5013,3100,"actual"
"2020-04-28",12,2243,9999,9999,2408,4964,3100,"actual"
"2020-04-28",13,2130,9999,9999,2408,4913,3100,"actual"
"2020-04-28",14,2042,9999,9999,2408,4929,3100,"actual"
"2020-04-28",15,1970,9999,9999,2408,4914,3100,"actual"
"2020-04-28",16,1928,9999,9999,2408,4903,3100,"actual"
"2020-04-28",17,1933,9999,9999,2408,4819,3100,"actual"
"2020-04-28",18,1995,9999,9999,2408,4957,3100,"actual"
"2020-04-28",19,2044,9999,9999,2408,5157,3100,"actual"
"2020-04-28",20,2051,9999,9999,2408,5189,3100,"actual"
"2020-04-28",21,2131,9999,9999,2408,5250,3100,"actual"
"2020-04-28",22,2243,9999,9999,2408,5223,3100,"actual"
"2020-04-28",23,2280,9999,9999,2408,5180,3100,"actual"
"2020-04-29",0,2334,9999,9999,2408,4861,3100,"actual"
"2020-04-29",1,2394,9999,9999,2408,4884,3100,"actual"
"2020-04-29",2,2400,9999,9999,2408,4879,3100,"actual"
"2020-04-29",3,2396,9999,9999,2408,4830,3100,"actual"
"2020-04-29",4,2385,9999,9999,2408,4883,3100,"actual"
"2020-04-29",5,2399,9999,9999,2408,4886,3100,"actual"
"2020-04-29",6,2386,9999,9999,2408,4970,3100,"actual"
"2020-04-29",7,2394,9999,9999,2408,4989,3100,"actual"
"2020-04-29",8,2411,9999,9999,2408,5062,3100,"actual"
"2020-04-29",9,2390,9999,9999,2408,5076,3100,"actual"
"2020-04-29",10,2344,9999,9999,2154,5229,3100,"actual"
"2020-04-29",11,2340,9999,9999,2154,5248,3100,"actual"
"2020-04-29",12,2249,9999,9999,2154,5235,3100,"actual"
"2020-04-29",13,2143,9999,9999,2154,5233,3100,"actual"
"2020-04-29",14,2048,9999,9999,2154,5230,3100,"actual"
"2020-04-29",15,1970,9999,9999,2154,5213,3100,"actual"
"2020-04-29",16,1974,9999,9999,2154,5182,3100,"actual"
"2020-04-29",17,2001,9999,9999,2154,5164,3100,"actual"
"2020-04-29",18,1979,9999,9999,2154,5217,3100,"actual"
"2020-04-29",19,2036,9999,9999,2154,5205,3100,"actual"
"2020-04-29",20,2051,9999,9999,2154,5147,3100,"actual"
"2020-04-29",21,2123,9999,9999,2154,5070,3100,"actual"
"2020-04-29",22,2190,9999,9999,2154,4790,3100,"actual"
"2020-04-29",23,2234,9999,9999,2154,4714,3100,"actual"
"2020-04-30",0,2274,9999,9999,2154,4659,3100,"actual"
"2020-04-30",1,2310,9999,9999,2154,4506,3100,"actual"
"2020-04-30",2,2317,9999,9999,2154,4425,3100,"actual"
"2020-04-30",3,2326,9999,9999,2154,4360,3100,"actual"
"2020-04-30",4,2319,9999,9999,2154,4345,3100,"actual"
"2020-04-30",5,2342,9999,9999,2154,4312,3100,"actual"
"2020-04-30",6,2327,9999,9999,2154,4425,3100,"actual"
"2020-04-30",7,2333,9999,9999,2154,4448,3100,"actual"
"2020-04-30",8,2348,9999,9999,2154,4568,3100,"actual"
"2020-04-30",9,2305,9999,9999,2154,4670,3100,"actual"
"2020-04-30",10,2285,9999,9999,2154,4799,3100,"actual"
"2020-04-30",11,2244,9999,9999,2154,4935,3100,"actual"
"2020-04-30",12,2190,9999,9999,2154,5120,3100,"actual"
"2020-04-30",13,2103,9999,9999,2154,5352,3100,"actual"
"2020-04-30",14,2005,9999,9999,2154,5361,3100,"actual"
"2020-04-30",15,1939,9999,9999,2154,5357,3100,"actual"
"2020-04-30",16,1941,9999,9999,2154,5340,3100,"actual"
"2020-04-30",17,1943,9999,9999,2154,5345,3100,"actual"
"2020-04-30",18,1998,9999,9999,2154,5267,3100,"actual"
"2020-04-30",19,2121,9999,9999,2154,5090,3100,"actual"
"2020-04-30",20,2132,9999,9999,2154,5161,3100,"actual"
"2020-04-30",21,2153,9999,9999,2154,4971,3100,"actual"
"2020-04-30",22,2203,9999,9999,2154,4833,3100,"actual"
"2020-04-30",23,2246,9999,9999,2154,4733,3100,"actual"
"2020-05-01",0,2309,9999,9999,2154,4603,3100,"actual"
"2020-05-01",1,2220,9999,9999,2154,4551,3100,"actual"
"2020-05-01",2,2166,9999,9999,2154,4499,3100,"actual"
"2020-05-01",3,2154,9999,9999,2154,4325,3100,"actual"
"2020-05-01",4,2144,9999,9999,2154,4430,3100,"actual"
"2020-05-01",5,2176,9999,9999,2154,4334,3100,"actual"
"2020-05-01",6,2229,9999,9999,2154,4471,3100,"actual"
"2020-05-01",7,2251,9999,9999,2154,4532,3100,"actual"
"2020-05-01",8,2299,9999,9999,2154,4669,3100,"actual"
"2020-05-01",9,2366,9999,9999,2154,4882,3100,"actual"
"2020-05-01",10,2351,9999,9999,2154,5125,3100,"actual"
"2020-05-01",11,2347,9999,9999,2154,5063,3100,"actual"
"2020-05-01",12,2305,9999,9999,2154,5133,3100,"actual"
"2020-05-01",13,2242,9999,9999,2154,5117,3100,"actual"
"2020-05-01",14,2138,9999,9999,2154,5090,3100,"actual"
"2020-05-01",15,2027,9999,9999,2154,5081,3100,"actual"
"2020-05-01",16,2034,9999,9999,2154,5091,3100,"actual"
"2020-05-01",17,2060,9999,9999,2154,5069,3100,"actual"
"2020-05-01",18,2145,9999,9999,2154,4938,3100,"actual"
"2020-05-01",19,2462,9999,9999,2154,4968,3100,"actual"
"2020-05-01",20,2497,9999,9999,2154,4800,3100,"actual"
"2020-05-01",21,2591,9999,9999,2154,4705,3100,"actual"
"2020-05-01",22,2399,9999,9999,2154,4678,3100,"actual"
"2020-05-01",23,2483,9999,9999,2154,4576,3100,"actual"
"2020-05-02",0,2500,9999,9999,2154,4472,3100,"actual"
"2020-05-02",1,2534,9999,9999,2154,4447,3100,"actual"
"2020-05-02",2,2584,9999,9999,2154,4419,3100,"actual"
"2020-05-02",3,2558,9999,9999,2154,4369,3100,"actual"
"2020-05-02",4,2541,9999,9999,2154,4373,3100,"actual"
"2020-05-02",5,2541,9999,9999,2154,4338,3100,"actual"
"2020-05-02",6,2551,9999,9999,2154,4376,3100,"actual"
"2020-05-02",7,2553,9999,9999,2154,4380,3100,"actual"
"2020-05-02",8,2608,9999,9999,2154,4473,3100,"actual"
"2020-05-02",9,2548,9999,9999,2154,4593,3100,"actual"
"2020-05-02",10,2505,9999,9999,2154,4738,3100,"actual"
"2020-05-02",11,2416,9999,9999,2154,5044,3100,"actual"
"2020-05-02",12,2381,9999,9999,2154,5149,3100,"actual"
"2020-05-02",13,2306,9999,9999,2154,5323,3100,"actual"
"2020-05-02",14,2290,9999,9999,2154,5250,3100,"actual"
"2020-05-02",15,2264,9999,9999,2154,5149,3100,"actual"
"2020-05-02",16,2264,9999,9999,2154,5080,3100,"actual"
"2020-05-02",17,2275,9999,9999,2154,4938,3100,"actual"
"2020-05-02",18,2303,9999,9999,2154,4780,3100,"actual"
"2020-05-02",19,2347,9999,9999,2154,4733,3100,"actual"
"2020-05-02",20,2367,9999,9999,2154,4767,3100,"actual"
"2020-05-02",21,2426,9999,9999,2154,4613,3100,"actual"
"2020-05-02",22,2463,9999,9999,2154,4537,3100,"actual"
"2020-05-02",23,2501,9999,9999,2154,4578,3100,"actual"
"2020-05-03",0,2530,9999,9999,2154,4945,3100,"actual"
"2020-05-03",1,2546,9999,9999,2154,4888,3100,"actual"
"2020-05-03",2,2609,9999,9999,2154,4926,3100,"actual"
"2020-05-03",3,2636,9999,9999,2154,4888,3100,"actual"
"2020-05-03",4,2607,9999,9999,2154,4892,3100,"actual"
"2020-05-03",5,2593,9999,9999,2154,4879,3100,"actual"
"2020-05-03",6,2594,9999,9999,2154,4898,3100,"actual"
"2020-05-03",7,2567,9999,9999,2154,4821,3100,"actual"
"2020-05-03",8,2627,9999,9999,2154,4827,3100,"actual"
"2020-05-03",9,2585,9999,9999,2154,4987,3100,"actual"
"2020-05-03",10,2510,9999,9999,2154,5151,3100,"actual"
"2020-05-03",11,2463,9999,9999,2154,5129,3100,"actual"
"2020-05-03",12,2416,9999,9999,2154,5061,3100,"actual"
"2020-05-03",13,2360,9999,9999,2154,5016,3100,"actual"
"2020-05-03",14,2322,9999,9999,2154,4957,3100,"actual"
"2020-05-03",15,2291,9999,9999,2154,4929,3100,"actual"
"2020-05-03",16,2269,9999,9999,2154,4939,3100,"actual"
"2020-05-03",17,2263,9999,9999,2154,4911,3100,"actual"
"2020-05-03",18,2303,9999,9999,2154,4965,3100,"actual"
"2020-05-03",19,2350,9999,9999,2154,4991,3100,"actual"
"2020-05-03",20,2341,9999,9999,2154,5036,3100,"actual"
"2020-05-03",21,2417,9999,9999,2154,5077,3100,"actual"
"2020-05-03",22,2475,9999,9999,2154,4905,3100,"actual"
"2020-05-03",23,2531,9999,9999,2154,4869,3100,"actual"
"2020-05-04",0,2376,9999,9999,2154,5250,3100,"actual"
"2020-05-04",1,2443,9999,9999,2154,5213,3100,"actual"
"2020-05-04",2,2508,9999,9999,2154,5218,3100,"actual"
"2020-05-04",3,2549,9999,9999,2154,5215,3100,"actual"
"2020-05-04",4,2554,9999,9999,2154,5197,3100,"actual"
"2020-05-04",5,2490,9999,9999,2154,5152,3100,"actual"
"2020-05-04",6,2446,9999,9999,2154,5133,3100,"actual"
"2020-05-04",7,2146,9999,9999,2154,5016,3100,"actual"
"2020-05-04",8,2119,9999,9999,2154,4747,3100,"actual"
"2020-05-04",9,2007,9999,9999,2154,4458,3100,"actual"
"2020-05-04",10,1941,9999,9999,2154,4459,3100,"actual"
"2020-05-04",11,1878,9999,9999,2154,4463,3100,"actual"
"2020-05-04",12,1822,9999,9999,2154,4497,3100,"actual"
"2020-05-04",13,2070,9999,9999,2154,4473,3100,"actual"
"2020-05-04",14,2087,9999,9999,2154,4395,3100,"actual"
"2020-05-04",15,2041,9999,9999,2154,4360,3100,"actual"
"2020-05-04",16,2045,9999,9999,2154,4381,3100,"actual"
"2020-05-04",17,2073,9999,9999,2154,4410,3100,"actual"
"2020-05-04",18,2045,9999,9999,2154,4410,3100,"actual"
"2020-05-04",19,2014,9999,9999,2154,4538,3100,"actual"
"2020-05-04",20,2022,9999,9999,2154,4615,3100,"actual"
"2020-05-04",21,2038,9999,9999,2154,4626,3100,"actual"
"2020-05-04",22,2087,9999,9999,2154,4614,3100,"actual"
"2020-05-04",23,2166,9999,9999,2154,4605,3100,"actual"
"2020-05-05",0,2224,9999,9999,2154,4744,3100,"actual"
"2020-05-05",1,2291,9999,9999,2154,4719,3100,"actual"
"2020-05-05",2,2340,9999,9999,2154,4697,3100,"actual"
"2020-05-05",3,2382,9999,9999,2154,4704,3100,"actual"
"2020-05-05",4,2364,9999,9999,2154,4660,3100,"actual"
"2020-05-05",5,2320,9999,9999,2154,4642,3100,"actual"
"2020-05-05",6,2293,9999,9999,2154,4568,3100,"actual"
"2020-05-05",7,2266,9999,9999,2154,4486,3100,"actual"
"2020-05-05",8,2235,9999,9999,2154,4439,3100,"actual"
"2020-05-05",9,2182,9999,9999,2154,4409,3100,"actual"
"2020-05-05",10,2151,9999,9999,2154,4392,3100,"actual"
"2020-05-05",11,2148,9999,9999,2154,4450,3100,"actual"
"2020-05-05",12,2104,9999,9999,2154,4423,3100,"actual"
"2020-05-05",13,2095,9999,9999,2154,4414,3100,"actual"
"2020-05-05",14,2104,9999,9999,2154,4251,3100,"actual"
"2020-05-05",15,2146,9999,9999,2154,4286,3100,"actual"
"2020-05-05",16,2137,9999,9999,2154,4297,3100,"actual"
"2020-05-05",17,2121,9999,9999,2154,4353,3100,"actual"
"2020-05-05",18,2131,9999,9999,2154,4472,3100,"actual"
"2020-05-05",19,2104,9999,9999,2154,4664,3100,"actual"
"2020-05-05",20,2080,9999,9999,2154,4698,3100,"actual"
"2020-05-05",21,2101,9999,9999,2154,4758,3100,"actual"
"2020-05-05",22,2183,9999,9999,2154,4737,3100,"actual"
"2020-05-05",23,2255,9999,9999,2154,4728,3100,"actual"
"2020-05-06",0,2352,9999,9999,2154,4769,3100,"actual"
"2020-05-06",1,2418,9999,9999,2154,4731,3100,"actual"
"2020-05-06",2,2470,9999,9999,2154,4700,3100,"actual"
"2020-05-06",3,2505,9999,9999,2154,4700,3100,"actual"
"2020-05-06",4,2495,9999,9999,2154,4677,3100,"actual"
"2020-05-06",5,2477,9999,9999,2154,4628,3100,"actual"
"2020-05-06",6,2422,9999,9999,2154,4590,3100,"actual"
"2020-05-06",7,2370,9999,9999,2154,4549,3100,"actual"
"2020-05-06",8,2455,9999,9999,2154,4480,3100,"actual"
"2020-05-06",9,2436,9999,9999,2154,4329,3100,"actual"
"2020-05-06",10,2413,9999,9999,2154,4334,3100,"actual"
"2020-05-06",11,2353,9999,9999,2154,4371,3100,"actual"
"2020-05-06",12,2284,9999,9999,2154,4435,3100,"actual"
"2020-05-06",13,2256,9999,9999,2154,4408,3100,"actual"
"2020-05-06",14,2201,9999,9999,2154,4413,3100,"actual"
"2020-05-06",15,2172,9999,9999,2154,4428,3100,"actual"
"2020-05-06",16,2159,9999,9999,2154,4413,3100,"actual"
"2020-05-06",17,2052,9999,9999,2154,4451,3100,"actual"
"2020-05-06",18,2025,9999,9999,2154,4479,3100,"actual"
"2020-05-06",19,2042,9999,9999,2154,4497,3100,"actual"
"2020-05-06",20,2056,9999,9999,2154,4520,3100,"actual"
"2020-05-06",21,2087,9999,9999,2154,4543,3100,"actual"
"2020-05-06",22,2134,9999,9999,2154,4519,3100,"actual"
"2020-05-06",23,2188,9999,9999,2154,4540,3100,"actual"
"2020-05-07",0,2279,9999,9999,2154,4545,3100,"actual"
"2020-05-07",1,2339,9999,9999,2154,4455,3100,"actual"
"2020-05-07",2,2382,9999,9999,2154,4445,3100,"actual"
"2020-05-07",3,2425,9999,9999,2154,4439,3100,"actual"
"2020-05-07",4,2429,9999,9999,2154,4424,3100,"actual"
"2020-05-07",5,2414,9999,9999,2154,4400,3100,"actual"
"2020-05-07",6,2345,9999,9999,2154,4372,3100,"actual"
"2020-05-07",7,2361,9999,9999,2154,4319,3100,"actual"
"2020-05-07",8,2332,9999,9999,2154,4294,3100,"actual"
"2020-05-07",9,2276,9999,9999,2154,4223,3100,"actual"
"2020-05-07",10,2246,9999,9999,2154,4262,3100,"actual"
"2020-05-07",11,2170,9999,9999,2154,4305,3100,"actual"
"2020-05-07",12,2122,9999,9999,2154,4375,3100,"actual"
"2020-05-07",13,2050,9999,9999,2154,4450,3100,"actual"
"2020-05-07",14,2006,9999,9999,2154,4455,3100,"actual"
"2020-05-07",15,2013,9999,9999,2154,4470,3100,"actual"
"2020-05-07",16,2020,9999,9999,2154,4482,3100,"actual"
"2020-05-07",17,2025,9999,9999,2154,4527,3100,"actual"
"2020-05-07",18,2088,9999,9999,2154,4627,3100,"actual"
"2020-05-07",19,2128,9999,9999,2154,4796,3100,"actual"
"2020-05-07",20,2125,9999,9999,2154,4801,3100,"actual"
"2020-05-07",21,2172,9999,9999,2154,4798,3100,"actual"
"2020-05-07",22,2228,9999,9999,2154,4770,3100,"actual"
"2020-05-07",23,2277,9999,9999,2154,4755,3100,"actual"
"2020-05-08",0,2587,9999,9999,2154,4594,3100,"actual"
"2020-05-08",1,2660,9999,9999,2154,4540,3100,"actual"
"2020-05-08",2,2703,9999,9999,2154,4542,3100,"actual"
"2020-05-08",3,2734,9999,9999,2154,4537,3100,"actual"
"2020-05-08",4,2742,9999,9999,2154,4540,3100,"actual"
"2020-05-08",5,2725,9999,9999,2154,4503,3100,"actual"
"2020-05-08",6,1974,9999,9999,2154,4491,3100,"actual"
"2020-05-08",7,1966,9999,9999,2154,4452,3100,"actual"
"2020-05-08",8,1962,9999,9999,2154,4421,3100,"actual"
"2020-05-08",9,1917,9999,9999,2154,4406,3100,"actual"
"2020-05-08",10,1892,9999,9999,2154,4409,3100,"actual"
"2020-05-08",11,1835,9999,9999,2154,4436,3100,"actual"
"2020-05-08",12,1792,9999,9999,2154,4449,3100,"actual"
"2020-05-08",13,1725,9999,9999,2154,4462,3100,"actual"
"2020-05-08",14,1720,9999,9999,2154,4458,3100,"actual"
"2020-05-08",15,1719,9999,9999,2154,4480,3100,"actual"
"2020-05-08",16,1697,9999,9999,2154,4497,3100,"actual"
"2020-05-08",17,1688,9999,9999,2154,4508,3100,"actual"
"2020-05-08",18,1693,9999,9999,2154,4764,3100,"actual"
"2020-05-08",19,1710,9999,9999,2154,4920,3100,"actual"
"2020-05-08",20,1717,9999,9999,2154,4926,3100,"actual"
"2020-05-08",21,1739,9999,9999,2154,5158,3100,"actual"
"2020-05-08",22,2346,9999,9999,2154,5120,3100,"actual"
"2020-05-08",23,2383,9999,9999,2154,5121,3100,"actual"
"2020-05-09",0,2423,9999,9999,2154,5030,3100,"actual"
"2020-05-09",1,2469,9999,9999,2154,5023,3100,"actual"
"2020-05-09",2,2510,9999,9999,2154,5005,3100,"actual"
"2020-05-09",3,2543,9999,9999,2154,4986,3100,"actual"
"2020-05-09",4,2580,9999,9999,2154,5008,3100,"actual"
"2020-05-09",5,2588,9999,9999,2154,4985,3100,"actual"
"2020-05-09",6,1914,9999,9999,2154,4973,3100,"actual"
"2020-05-09",7,1917,9999,9999,2154,4682,3100,"actual"
"2020-05-09",8,1892,9999,9999,2154,4634,3100,"actual"
"2020-05-09",9,1850,9999,9999,2154,4617,3100,"actual"
"2020-05-09",10,1781,9999,9999,2154,4614,3100,"actual"
"2020-05-09",11,1738,9999,9999,2154,4611,3100,"actual"
"2020-05-09",12,1699,9999,9999,2154,4577,3100,"actual"
"2020-05-09",13,1676,9999,9999,2154,4582,3100,"actual"
"2020-05-09",14,1660,9999,9999,2154,4584,3100,"actual"
"2020-05-09",15,1645,9999,9999,2154,4593,3100,"actual"
"2020-05-09",16,1644,9999,9999,2154,4575,3100,"actual"
"2020-05-09",17,1651,9999,9999,2154,4565,3100,"actual"
"2020-05-09",18,1676,9999,9999,2154,4596,3100,"actual"
"2020-05-09",19,1699,9999,9999,2154,4609,3100,"actual"
"2020-05-09",20,1711,9999,9999,2154,4634,3100,"actual"
"2020-05-09",21,1740,9999,9999,2154,4655,3100,"actual"
"2020-05-09",22,2344,9999,9999,2154,4598,3100,"actual"
"2020-05-09",23,2386,9999,9999,2154,4556,3100,"actual"
"2020-05-10",0,2474,9999,9999,2154,4669,3100,"actual"
"2020-05-10",1,2530,9999,9999,2154,4659,3100,"actual"
"2020-05-10",2,2579,9999,9999,2154,4644,3100,"actual"
"2020-05-10",3,2616,9999,9999,2154,4642,3100,"actual"
"2020-05-10",4,2585,9999,9999,2154,4637,3100,"actual"
"2020-05-10",5,2575,9999,9999,2154,4620,3100,"actual"
"2020-05-10",6,1962,9999,9999,2154,4649,3100,"actual"
"2020-05-10",7,1968,9999,9999,2154,4636,3100,"actual"
"2020-05-10",8,1947,9999,9999,2154,4606,3100,"actual"
"2020-05-10",9,1904,9999,9999,2154,4582,3100,"actual"
"2020-05-10",10,1839,9999,9999,2154,4592,3100,"actual"
"2020-05-10",11,1783,9999,9999,2154,4610,3100,"actual"
"2020-05-10",12,1737,9999,9999,2154,4595,3100,"actual"
"2020-05-10",13,1697,9999,9999,2154,4571,3100,"actual"
"2020-05-10",14,1680,9999,9999,2154,4568,3100,"actual"
"2020-05-10",15,1660,9999,9999,2154,4573,3100,"actual"
"2020-05-10",16,1662,9999,9999,2154,4550,3100,"actual"
"2020-05-10",17,1664,9999,9999,2154,4551,3100,"actual"
"2020-05-10",18,1690,9999,9999,2154,4579,3100,"actual"
"2020-05-10",19,1712,9999,9999,2154,4668,3100,"actual"
"2020-05-10",20,1727,9999,9999,2154,4673,3100,"actual"
"2020-05-10",21,1772,9999,9999,2154,4723,3100,"actual"
"2020-05-10",22,2347,9999,9999,2154,4716,3100,"actual"
"2020-05-10",23,2419,9999,9999,2154,4738,3100,"actual"
"2020-05-11",0,2822,9999,9999,2154,4743,3100,"actual"
"2020-05-11",1,2742,9999,9999,2154,4705,3100,"actual"
"2020-05-11",2,2671,9999,9999,2154,4705,3100,"actual"
"2020-05-11",3,2634,9999,9999,2154,4693,3100,"actual"
"2020-05-11",4,2625,9999,9999,2154,4677,3100,"actual"
"2020-05-11",5,2669,9999,9999,2154,4640,3100,"actual"
"2020-05-11",6,1869,9999,9999,2154,4627,3100,"actual"
"2020-05-11",7,1882,9999,9999,2154,4511,3100,"actual"
"2020-05-11",8,1864,9999,9999,2154,4448,3100,"actual"
"2020-05-11",9,1806,9999,9999,2154,4440,3100,"actual"
"2020-05-11",10,1775,9999,9999,2154,4423,3100,"actual"
"2020-05-11",11,1741,9999,9999,2154,4421,3100,"actual"
"2020-05-11",12,1690,9999,9999,2154,4433,3100,"actual"
"2020-05-11",13,1648,9999,9999,2154,4428,3100,"actual"
"2020-05-11",14,1640,9999,9999,2154,4440,3100,"actual"
"2020-05-11",15,1612,9999,9999,2154,4438,3100,"actual"
"2020-05-11",16,1597,9999,9999,2154,4435,3100,"actual"
"2020-05-11",17,1630,9999,9999,2154,4428,3100,"actual"
"2020-05-11",18,1662,9999,9999,2154,4500,3100,"actual"
"2020-05-11",19,1684,9999,9999,2154,4545,3100,"actual"
"2020-05-11",20,1693,9999,9999,2154,4568,3100,"actual"
"2020-05-11",21,1713,9999,9999,2154,4581,3100,"actual"
"2020-05-11",22,2288,9999,9999,2154,4575,3100,"actual"
"2020-05-11",23,2312,9999,9999,2154,4584,3100,"actual"
"2020-05-12",0,2408,9999,9999,2154,4449,3100,"actual"
"2020-05-12",1,2450,9999,9999,2154,4434,3100,"actual"
"2020-05-12",2,2481,9999,9999,2154,4428,3100,"actual"
"2020-05-12",3,2490,9999,9999,2154,4439,3100,"actual"
"2020-05-12",4,2484,9999,9999,2154,4418,3100,"actual"
"2020-05-12",5,2455,9999,9999,2154,4382,3100,"actual"
"2020-05-12",6,1837,9999,9999,2154,4402,3100,"actual"
"2020-05-12",7,1827,9999,9999,2154,4395,3100,"actual"
"2020-05-12",8,1809,9999,9999,2154,4314,3100,"actual"
"2020-05-12",9,1772,9999,9999,2154,4307,3100,"actual"
"2020-05-12",10,1754,9999,9999,2154,4285,3100,"actual"
"2020-05-12",11,1771,9999,9999,2154,4306,3100,"actual"
"2020-05-12",12,1711,9999,9999,2154,4329,3100,"actual"
"2020-05-12",13,1692,9999,9999,2154,4362,3100,"actual"
"2020-05-12",14,1662,9999,9999,2154,4374,3100,"actual"
"2020-05-12",15,1636,9999,9999,2154,4379,3100,"actual"
"2020-05-12",16,1612,9999,9999,2154,4362,3100,"actual"
"2020-05-12",17,1625,9999,9999,2154,4345,3100,"actual"
"2020-05-12",18,1676,9999,9999,2154,4409,3100,"actual"
"2020-05-12",19,1706,9999,9999,2154,4457,3100,"actual"
"2020-05-12",20,1688,9999,9999,2154,4429,3100,"actual"
"2020-05-12",21,1715,9999,9999,2154,4457,3100,"actual"
"2020-05-12",22,2320,9999,9999,2154,4477,3100,"actual"
"2020-05-12",23,2396,9999,9999,2154,4521,3100,"actual"
"2020-05-13",0,2477,9999,9999,2154,4979,3100,"actual"
"2020-05-13",1,2580,9999,9999,2154,5024,3100,"actual"
"2020-05-13",2,2609,9999,9999,2154,5009,3100,"actual"
"2020-05-13",3,2637,9999,9999,2154,4995,3100,"actual"
"2020-05-13",4,2649,9999,9999,2154,4974,3100,"actual"
"2020-05-13",5,2623,9999,9999,2154,4933,3100,"actual"
"2020-05-13",6,1928,9999,9999,2154,4933,3100,"actual"
"2020-05-13",7,1921,9999,9999,2154,4685,3100,"actual"
"2020-05-13",8,1916,9999,9999,2154,4606,3100,"actual"
"2020-05-13",9,1901,9999,9999,2154,4588,3100,"actual"
"2020-05-13",10,1881,9999,9999,2154,4575,3100,"actual"
"2020-05-13",11,1861,9999,9999,2154,4540,3100,"actual"
"2020-05-13",12,1802,9999,9999,2154,4536,3100,"actual"
"2020-05-13",13,1756,9999,9999,2154,4502,3100,"actual"
"2020-05-13",14,1707,9999,9999,2154,4482,3100,"actual"
"2020-05-13",15,1675,9999,9999,2154,4471,3100,"actual"
"2020-05-13",16,1678,9999,9999,2154,4520,3100,"actual"
"2020-05-13",17,1676,9999,9999,2154,4518,3100,"actual"
"2020-05-13",18,1740,9999,9999,2154,4587,3100,"actual"
"2020-05-13",19,1766,9999,9999,2154,4642,3100,"actual"
"2020-05-13",20,1759,9999,9999,2154,4668,3100,"actual"
"2020-05-13",21,1787,9999,9999,2154,4697,3100,"actual"
"2020-05-13",22,2424,9999,9999,2154,4720,3100,"actual"
"2020-05-13",23,2467,9999,9999,2154,4764,3100,"actual"
"2020-05-14",0,2558,9999,9999,2154,4732,3100,"actual"
"2020-05-14",1,2606,9999,9999,2154,4754,3100,"actual"
"2020-05-14",2,2654,9999,9999,2154,4749,3100,"actual"
"2020-05-14",3,2676,9999,9999,2154,4737,3100,"actual"
"2020-05-14",4,2687,9999,9999,2154,4729,3100,"actual"
"2020-05-14",5,2659,9999,9999,2154,4697,3100,"actual"
"2020-05-14",6,1946,9999,9999,2154,4695,3100,"actual"
"2020-05-14",7,1956,9999,9999,2154,4642,3100,"actual"
"2020-05-14",8,1943,9999,9999,2154,4537,3100,"actual"
"2020-05-14",9,1930,9999,9999,2154,4518,3100,"actual"
"2020-05-14",10,1917,9999,9999,2154,4499,3100,"actual"
"2020-05-14",11,1857,9999,9999,2154,4485,3100,"actual"
"2020-05-14",12,1802,9999,9999,2154,4463,3100,"actual"
"2020-05-14",13,1738,9999,9999,2154,4428,3100,"actual"
"2020-05-14",14,1691,9999,9999,2154,4413,3100,"actual"
"2020-05-14",15,1707,9999,9999,2154,4008,3100,"actual"
"2020-05-14",16,1698,9999,9999,2154,4058,3100,"actual"
"2020-05-14",17,1698,9999,9999,2154,4105,3100,"actual"
"2020-05-14",18,1729,9999,9999,2154,4300,3100,"actual"
"2020-05-14",19,1750,9999,9999,2154,4430,3100,"actual"
"2020-05-14",20,1765,9999,9999,2154,4437,3100,"actual"
"2020-05-14",21,1798,9999,9999,2154,4533,3100,"actual"
"2020-05-14",22,2453,9999,9999,2154,4578,3100,"actual"
"2020-05-14",23,2512,9999,9999,2154,4642,3100,"actual"
"2020-05-15",0,2635,9999,9999,2154,5026,3100,"actual"
"2020-05-15",1,2702,9999,9999,2154,5009,3100,"actual"
"2020-05-15",2,2745,9999,9999,2154,4993,3100,"actual"
"2020-05-15",3,2773,9999,9999,2154,4959,3100,"actual"
"2020-05-15",4,2765,9999,9999,2154,4944,3100,"actual"
"2020-05-15",5,2763,9999,9999,2154,4912,3100,"actual"
"2020-05-15",6,2721,9999,9999,2154,4905,3100,"actual"
"2020-05-15",7,2718,9999,9999,2154,4904,3100,"actual"
