"date","hour_beginning","coast","east","farwest","north","northcentral","southcentral","southern","west","all","label"
"2021-05-07",0,10956.57,1297.25,3916.78,740.75,10082.83,5663.68,3004.9,1027.56,36690.31,"actual"
"2021-05-07",1,10430.55,1223.44,3896.55,720.8,9447.67,5268.95,2783.7,952.57,34724.22,"actual"
"2021-05-07",2,10082.11,1169.41,3829.65,665.84,8929.47,4999.3,2663.2,955.47,33294.46,"actual"
"2021-05-07",3,9887.98,1135.08,3815.96,639.81,8674.75,4843.61,2592.1,939.83,32529.12,"actual"
"2021-05-07",4,9902.61,1168.83,3828.99,639.89,8741.1,4867.46,2577.96,922.52,32649.36,"actual"
"2021-05-07",5,10210.82,1209.16,3843.66,655.19,9163.09,5045.05,2654.09,945.27,33726.31,"actual"
"2021-05-07",6,10682.1,1319.22,3861.89,693.26,9986.51,5405.57,2853.97,1024.42,35826.94,"actual"
"2021-05-07",7,11025.56,1342.3,3841.24,720.12,10559.68,5649.79,2961.24,1125.42,37225.35,"actual"
"2021-05-07",8,11654.63,1440.41,3817.19,787.2,11073.2,5888.47,3142.64,1151.78,38955.52,"actual"
"2021-05-07",9,12373.67,1502.08,3835.17,851.05,11630.33,6217.35,3356.12,1172.72,40938.48,"actual"
"2021-05-07",10,13097.55,1560.75,3894.87,851.36,12210.2,6592.28,3574.73,1267.33,43049.07,"actual"
"2021-05-07",11,13903.71,1597.59,3948.37,820.38,12713.8,7005.07,3838.71,1371.1,45198.74,"actual"
"2021-05-07",12,14500.11,1660.19,4000.76,845.54,13261.85,7416.35,4082.76,1410.24,47177.81,"actual"
"2021-05-07",13,15137.22,1741.98,4068.29,962.84,14031.89,7840.05,4325.77,1409.8,49517.85,"actual"
"2021-05-07",14,15578.52,1821.97,4123.14,1005.46,14724.36,8188.46,4530.95,1473.41,51446.27,"actual"
"2021-05-07",15,15928.09,1909.16,4150.82,1037.08,15316.89,8475.7,4672.93,1526.96,53017.64,"actual"
"2021-05-07",16,16031.28,1927.21,4156.31,1058.46,15794.6,8716.97,4730,1568.42,53983.26,"actual"
"2021-05-07",17,15558.13,1908.91,4167.07,1063.66,15892.06,8758.43,4681.06,1573.42,53602.73,"actual"
"2021-05-07",18,14963.16,1864.61,4149.13,1013.3,15503.6,8631.66,4543.32,1554.7,52223.48,"actual"
"2021-05-07",19,14212.86,1816.38,4139.35,897.56,14769.78,8298.88,4307.59,1516.22,49958.62,"actual"
"2021-05-07",20,13834.44,1721.8,4136.29,860.74,14244.46,7916.93,4172.03,1386.09,48272.76,"actual"
"2021-05-07",21,13353.45,1611.86,4169.7,842.26,13636.43,7585.53,4040.43,1252.28,46491.95,"actual"
"2021-05-07",22,12664.71,1507.51,4030.58,808.64,12840.51,7074.01,3832.74,1286.7,44045.4,"actual"
"2021-05-07",23,11989.75,1411.86,3981.17,780.69,11779.39,6491.05,3621.34,1207.38,41262.64,"actual"
"2021-05-08",0,11338.41,1330.12,4046.86,769.18,10731.49,5960.53,3457.89,990.66,38625.14,"actual"
"2021-05-08",1,10816.54,1248.93,4033.28,741.15,9945.35,5599.31,3264.61,930.33,36579.51,"actual"
"2021-05-08",2,10470.7,1221.67,3881.77,707.01,9486.13,5336.85,3139.03,1029,35272.15,"actual"
"2021-05-08",3,10251.36,1201.72,3734.78,701.36,9133.4,5176.07,3052.34,1087.61,34338.63,"actual"
"2021-05-08",4,10160.2,1186.82,3668.52,657.24,8974.79,5094.68,3013.11,1163.36,33918.72,"actual"
"2021-05-08",5,10244.89,1183.85,3691.29,651.75,9025.21,5125.35,3038.1,1164.81,34125.25,"actual"
"2021-05-08",6,10432.76,1219.9,3699.49,660.29,9269.91,5305.18,3099.8,1188.69,34876.03,"actual"
"2021-05-08",7,10686.08,1272.01,3695.16,689.18,9644.51,5512.51,3150.78,1215.99,35866.21,"actual"
"2021-05-08",8,11397.73,1355.35,3738.42,766.78,10406.74,5844.96,3435.25,1240.57,38185.8,"actual"
"2021-05-08",9,12197.71,1449.05,3806.91,844.81,11231.35,6238.22,3772.87,1254.03,40794.95,"actual"
"2021-05-08",10,13032.95,1535.4,3882.71,884.68,12025.53,6633.75,4046.12,1324.75,43365.9,"actual"
"2021-05-08",11,13807.39,1621.07,3962.9,899.07,12788.78,7068.21,4326.52,1376.23,45850.16,"actual"
"2021-05-08",12,14447.27,1709.31,4033.18,937.57,13482.44,7539.85,4525.17,1423.4,48098.19,"actual"
"2021-05-08",13,15006.16,1830.7,4078.74,985.28,14056.01,7981.63,4706.37,1495.77,50140.66,"actual"
"2021-05-08",14,15393.47,1906.27,4117.93,1037,14715.88,8419.26,4839.63,1584.55,52014,"actual"
"2021-05-08",15,15581.27,1989.47,4128.41,1064.62,15276.48,8737.6,4926.28,1690.96,53395.1,"actual"
"2021-05-08",16,15577.98,2054.63,4153.45,1110.76,15762.79,8940.26,4979.04,1762.13,54341.04,"actual"
"2021-05-08",17,15330.78,2059.88,4171.53,1157.23,15981.14,9018.37,4962.53,1746.35,54427.79,"actual"
"2021-05-08",18,14919.18,2017.65,4258.14,1098.73,15900.95,8975.34,4826.62,1673.67,53670.29,"actual"
"2021-05-08",19,14433.64,1929.46,4267.84,1014.29,15349.54,8706.45,4609.28,1652.53,51963.04,"actual"
"2021-05-08",20,14301.6,1856.29,4207.83,976.26,15121.61,8466.81,4512.33,1608.38,51051.11,"actual"
"2021-05-08",21,14063.21,1817.73,4118.26,957.15,14748.98,8186.74,4390.79,1607.18,49890.04,"actual"
"2021-05-08",22,13655.43,1715.48,4019.66,939.47,14082.17,7691.29,4196.96,1502.75,47803.21,"actual"
"2021-05-08",23,13147.34,1619.19,3983.32,880.88,13068.19,7167.83,4031.37,1398.84,45296.97,"actual"
"2021-05-09",0,12645.71,1528.16,3906.65,830.44,12186.72,6704.69,3880.4,1377.76,43060.54,"actual"
"2021-05-09",1,12211.62,1390.34,3866.53,796.19,11539.03,6347.38,3668.29,1286.31,41105.71,"actual"
"2021-05-09",2,11890.45,1330.94,3850.07,725.12,11038.24,6060.63,3549.79,1212.54,39657.78,"actual"
"2021-05-09",3,11696.83,1297.54,3848.6,710.09,10673.06,5857.66,3441.2,1129.42,38654.4,"actual"
"2021-05-09",4,11603.68,1228.03,3857.4,703.64,10435.38,5725.33,3361.06,1065.09,37979.61,"actual"
"2021-05-09",5,11584.55,1267.55,3842.03,742.67,10392.59,5636.99,3335.45,1063.65,37865.48,"actual"
"2021-05-09",6,11629.09,1271.69,3720.7,755.83,10351.6,5681.74,3326.61,1179.52,37916.77,"actual"
"2021-05-09",7,11783.56,1287.52,3580.98,764.81,10617.29,5817.85,3327.96,1287.5,38467.46,"actual"
"2021-05-09",8,12298.6,1421.73,3526.44,863.35,11437.65,6134.44,3565.14,1423.75,40671.09,"actual"
"2021-05-09",9,12933.33,1539.05,3561.97,901.74,12141.09,6604.53,3873.45,1493.98,43049.14,"actual"
"2021-05-09",10,13658.4,1601.12,3661.68,927.3,12821.76,7116.72,4144.39,1518.81,45450.18,"actual"
"2021-05-09",11,14264.68,1606.24,3631.1,932.21,13553.29,7530.6,4375.66,1516.62,47410.39,"actual"
"2021-05-09",12,14794.28,1682.63,3736.22,926.55,14085.33,7919.11,4601.04,1470.91,49216.06,"actual"
"2021-05-09",13,15392.75,1744.21,3840.18,918.46,14342.26,8341,4797.07,1485.67,50861.6,"actual"
"2021-05-09",14,15788.98,1831.71,3929.31,914.99,14628.93,8584.11,4978.28,1495.58,52151.88,"actual"
"2021-05-09",15,15941.64,1796.9,4026.26,921.82,15073.54,8751.27,5114.53,1528.54,53154.5,"actual"
"2021-05-09",16,15955,1728.09,4077.5,924.34,15300.83,9019.86,5189.24,1557.94,53752.79,"actual"
"2021-05-09",17,15858.72,1687.28,4091.2,922.97,15294.78,9229.75,5191.32,1583.94,53859.96,"actual"
"2021-05-09",18,15505.64,1614.28,4106.12,888.48,14913.92,9377.64,5086.52,1554.16,53046.76,"actual"
"2021-05-09",19,15172.23,1602.68,4132.23,806.5,14125.15,9280.87,4941.66,1526.38,51587.69,"actual"
"2021-05-09",20,15179.13,1657.75,4092.8,799.4,13599.7,9134.21,4807.8,1507.68,50778.48,"actual"
"2021-05-09",21,14955.21,1654.49,4042.05,809.47,13235.1,8868.79,4666.28,1481.75,49713.13,"actual"
"2021-05-09",22,14412.42,1602.59,3920.59,781.38,12257.32,8275.16,4471.79,1432.24,47153.48,"actual"
"2021-05-09",23,13679.66,1545.75,3841.12,739.12,11092.58,7530.76,4183.25,1333.28,43945.53,"actual"
"2021-05-10",0,13003.14,1417.31,3773.38,691.75,10043.41,6893.38,3924.08,1264.26,41010.7,"actual"
"2021-05-10",1,12478.2,1293.45,3689.09,662.6,9369,6481.89,3677.65,1225.24,38877.11,"actual"
"2021-05-10",2,12179.93,1271.5,3629.66,614.71,8906.04,6227.12,3498.1,1207.21,37534.27,"actual"
"2021-05-10",3,12080.82,1261.65,3591.76,578.37,8645.48,6108.74,3392.36,1201.32,36860.51,"actual"
"2021-05-10",4,12147.79,1276.66,3574.37,577.14,8668.31,6140.47,3341.07,1211.08,36936.89,"actual"
"2021-05-10",5,12473.52,1334.54,3596.51,602.61,9078.67,6368.37,3398.89,1206.62,38059.75,"actual"
"2021-05-10",6,12849.62,1390.41,3648.03,662.48,9964.56,6775.44,3539.69,1245.82,40076.05,"actual"
"2021-05-10",7,13079.82,1427.67,3606.84,674.16,10476.7,7000.33,3633.42,1315.63,41214.57,"actual"
"2021-05-10",8,13687.04,1480.92,3674.87,702.18,10861.04,7160.84,3783.75,1227.78,42578.43,"actual"
"2021-05-10",9,14546.44,1542.12,3736.51,717.35,11134.01,7288.5,4007.54,1206.41,44178.88,"actual"
"2021-05-10",10,15570.38,1578.63,3748.31,736.04,11437.26,7521.62,4239.36,1244.94,46076.52,"actual"
"2021-05-10",11,16513.56,1632.73,3763.69,748.82,11612.79,7746.7,4549.32,1270.99,47838.61,"actual"
"2021-05-10",12,17303.65,1668.74,3777.48,745.31,11617.45,8058.93,4832.75,1268.89,49273.2,"actual"
"2021-05-10",13,17869.86,1658.99,3801.19,737.03,11644.74,8365.85,5011.95,1261.47,50351.07,"actual"
"2021-05-10",14,18162.73,1657.01,3879.38,736.2,11589.67,8609.2,5096,1236.16,50966.35,"actual"
"2021-05-10",15,18437.01,1644.15,3928.5,732.61,11437.71,8830.17,5162.51,1240.32,51412.98,"actual"
"2021-05-10",16,18497.69,1652.42,3969.2,741.6,11378.26,9076.72,5124.02,1242.67,51682.59,"actual"
"2021-05-10",17,18232.67,1673.9,3999.24,737.84,11428.44,8982.19,4928.88,1226.08,51209.24,"actual"
"2021-05-10",18,17549.74,1637.84,3995.96,733.68,11604.84,8652.15,4734.96,1243.75,50152.93,"actual"
"2021-05-10",19,16745.21,1621.08,3904.97,750.04,11290.48,8342.95,4621.22,1264.22,48540.17,"actual"
"2021-05-10",20,16391.33,1625.79,3852.59,780.72,11342.28,8152.63,4584.71,1272.3,48002.35,"actual"
"2021-05-10",21,15739.49,1588.48,3860.19,782.03,10999.07,7783.24,4481.37,1239.91,46473.79,"actual"
"2021-05-10",22,14867.21,1478.91,3734.33,734.64,10255.99,7083.01,4253.61,1217.02,43624.71,"actual"
"2021-05-10",23,13991.79,1377.23,3721.35,669.61,9408.6,6314.62,3970.01,1099.26,40552.46,"actual"
"2021-05-11",0,13202.64,1274.17,3680.35,627.03,8756.09,5728.24,3742.2,1064.92,38075.64,"actual"
"2021-05-11",1,12663.83,1211.27,3689.8,614.43,8398.51,5286.29,3562.86,1015.81,36442.8,"actual"
"2021-05-11",2,12340.2,1161.01,3656.5,612.54,8256.82,5056.04,3385.42,990.19,35458.71,"actual"
"2021-05-11",3,12247.55,1122.36,3593.24,625.1,8198.85,4919.71,3290.22,1018.62,35015.66,"actual"
"2021-05-11",4,12359.21,1155.51,3553.98,637.37,8349.35,4948.23,3302.49,1057.68,35363.82,"actual"
"2021-05-11",5,12748.1,1165.82,3576.57,672.04,8854.48,5150.44,3409.72,1089.44,36666.62,"actual"
"2021-05-11",6,13199.21,1343.13,3627.82,722.59,9859.86,5595.58,3582.53,1134.53,39065.25,"actual"
"2021-05-11",7,13514.23,1394.21,3632.35,739.2,10475.06,5810.31,3641.17,1220.85,40427.38,"actual"
"2021-05-11",8,14051.65,1420.71,3705.81,752.32,10758.98,6032.18,3779.71,1136.78,41638.16,"actual"
"2021-05-11",9,14835.74,1466.32,3749.96,766.18,11120.07,6257.34,4015.22,1111.17,43322,"actual"
"2021-05-11",10,15771.58,1536.7,3770.92,791.21,11415.88,6460.03,4297.22,1146.78,45190.32,"actual"
"2021-05-11",11,16591.35,1634.52,3753.03,793.56,11670.16,6660.79,4564.19,1188.08,46855.69,"actual"
"2021-05-11",12,17132.78,1675.97,3751.7,793.42,11812.77,6932.33,4778,1145.41,48022.39,"actual"
"2021-05-11",13,17572.84,1701.56,3729.97,801.75,11796.81,7245.87,4923.57,1184.16,48956.53,"actual"
"2021-05-11",14,17871.23,1683.1,3802.68,774.1,11724.54,7555.92,5065.78,1196.6,49673.95,"actual"
"2021-05-11",15,18082.88,1668.21,3859.53,780.33,11640.04,7773.57,5240.94,1210.17,50255.69,"actual"
"2021-05-11",16,18064.13,1591.03,3897.1,796.5,11614.32,7593.11,5305.69,1198.08,50059.96,"actual"
"2021-05-11",17,17525.4,1556.26,3915.63,787.63,11499.1,7211.16,5219.59,1163.49,48878.26,"actual"
"2021-05-11",18,16266.31,1508.59,3841.18,784.64,11454.28,6995.48,5039.95,1219.87,47110.29,"actual"
"2021-05-11",19,14928.14,1487.8,3763.53,776.62,11471.53,6798.75,4843.91,1267.71,45338,"actual"
"2021-05-11",20,14234.8,1513.76,3804.58,783.63,11544.86,6693.81,4712.13,1269.22,44556.78,"actual"
"2021-05-11",21,13534.13,1471.47,3837.82,770.23,11272.55,6515.91,4549.71,1221.42,43173.23,"actual"
"2021-05-11",22,12765.04,1382.5,3774.81,743.08,10451.06,6102.85,4236.35,1207.64,40663.34,"actual"
"2021-05-11",23,12032.7,1274.33,3725.45,703.42,9758.28,5646.15,3930.06,1172.87,38243.26,"actual"
"2021-05-12",0,11267.85,1194.29,3717.5,663.07,9055.5,5199.53,3525.91,1080.09,35703.73,"actual"
"2021-05-12",1,10820.96,1138.87,3759.52,631.04,8692.29,4925.73,3128.01,981.23,34077.65,"actual"
"2021-05-12",2,10045.51,1106.56,3763.03,600,8430.31,4748.7,2911.47,956.85,32562.43,"actual"
"2021-05-12",3,9831.81,1085.4,3731,577.61,8318.71,4658.24,2810.53,928.07,31941.38,"actual"
"2021-05-12",4,9841.69,1078.66,3731.73,603.49,8492.34,4680.89,2771.65,898.06,32098.5,"actual"
"2021-05-12",5,10194,1113.24,3830.75,643.62,9048.21,4888.62,2813.86,859.04,33391.35,"actual"
"2021-05-12",6,10772.35,1252.18,3960.25,691.67,10034.34,5311.88,3016.24,879.16,35918.06,"actual"
"2021-05-12",7,11007.88,1312.03,3955.82,706.01,10651,5551.56,3100.26,940.46,37225.02,"actual"
"2021-05-12",8,11250.12,1374.04,3808.38,729.84,11011.86,5693.96,3169.21,1056.18,38093.6,"actual"
"2021-05-12",9,11541.77,1409.83,3842.39,754.83,11288.11,5818.06,3248.92,1043.16,38947.07,"actual"
"2021-05-12",10,11779.55,1427.04,3934.42,762.43,11471.37,5888.89,3346.52,958.18,39568.4,"actual"
"2021-05-12",11,12139.78,1438.19,3889.7,758.46,11535.64,5933.87,3485.66,1002.04,40183.34,"actual"
"2021-05-12",12,12183.15,1439.06,3851.02,744.83,11457.31,5932.57,3558.93,1010.85,40177.73,"actual"
"2021-05-12",13,12260.13,1449.33,3804.32,728.09,11342.43,5967.36,3563.13,1058.06,40172.85,"actual"
"2021-05-12",14,12424.9,1431.87,3791.18,742.69,11224.06,6010.59,3538.72,1053.28,40217.29,"actual"
"2021-05-12",15,12724.33,1429.4,3788.83,742.57,11164.12,6212.46,3589.74,1054.76,40706.21,"actual"
"2021-05-12",16,12842.62,1433.56,3797.51,743.36,11200.63,6489.69,3623.35,1081.36,41212.09,"actual"
"2021-05-12",17,12698.22,1444.35,3812.4,721.9,11217.91,6727.18,3621.55,1127.81,41371.33,"actual"
"2021-05-12",18,12328.38,1442.95,3798.24,724.69,11229.33,6829.48,3608.05,1143.72,41104.86,"actual"
"2021-05-12",19,12172.21,1454.96,3813.43,714.99,11130.09,6774.49,3574.77,1151.66,40786.61,"actual"
"2021-05-12",20,12246.2,1460.82,3842.65,728.05,11240,6733.11,3628.98,1157.31,41037.13,"actual"
"2021-05-12",21,11965.68,1432.24,3871.36,722.77,11011.36,6538.11,3600.94,1150.78,40293.24,"actual"
"2021-05-12",22,11313.95,1338.27,3798.56,684.67,10284.61,6015.67,3398.71,1103.99,37938.44,"actual"
"2021-05-12",23,10750.08,1250.25,3679.09,650.9,9514.45,5489.08,3153.85,1094.07,35581.77,"actual"
"2021-05-13",0,10261.75,1191.68,3679.47,629.58,8847.76,5039.13,2923.17,993.9,33566.44,"actual"
"2021-05-13",1,9923.66,1142.93,3680.06,606.16,8498.36,4774.62,2760.92,951.26,32337.96,"actual"
"2021-05-13",2,9733.64,1104.99,3676.37,597.57,8289.3,4628.7,2671.19,949.16,31650.94,"actual"
"2021-05-13",3,9654.96,1104.31,3678.7,590.3,8222.99,4555.5,2644.27,949.99,31401.04,"actual"
"2021-05-13",4,9750.56,1106.8,3673.53,600.63,8336.38,4609.66,2652.65,970.62,31700.82,"actual"
"2021-05-13",5,10131.45,1153.82,3695.21,625.71,8825.28,4843.81,2720.2,1022.42,33017.88,"actual"
"2021-05-13",6,10630.41,1309.86,3743.21,691.44,9815.31,5287.96,2896.23,1115.05,35489.46,"actual"
"2021-05-13",7,10889.45,1380.62,3732.07,721.73,10390.53,5535.38,2941.21,1149.55,36740.53,"actual"
"2021-05-13",8,11289.5,1408.06,3721.12,769.77,10659.44,5709.98,2979.22,1083.65,37620.74,"actual"
"2021-05-13",9,11695.01,1398.48,3717.55,765.47,10863.88,5860.38,3076.95,1084.86,38462.59,"actual"
"2021-05-13",10,12171.79,1391.54,3733.72,729.05,10986.79,5950.15,3206.1,1134.39,39303.54,"actual"
"2021-05-13",11,12629.55,1502.35,3749.42,715.09,11093.35,5997.66,3353.75,1156.51,40197.7,"actual"
"2021-05-13",12,13041.02,1513.83,3757.19,725.75,11275.45,6085.52,3524.64,1168.74,41092.16,"actual"
"2021-05-13",13,13315.75,1570.71,3758.42,745.42,11526.39,6231.96,3696.3,1165.59,42010.54,"actual"
"2021-05-13",14,13422.22,1603.99,3797.07,800.91,11724.44,6382.23,3848.14,1172.18,42751.18,"actual"
"2021-05-13",15,13364.02,1630.06,3859.35,784.47,11989.82,6455.83,3964.51,1185.96,43234.01,"actual"
"2021-05-13",16,13271.96,1672.09,3911.97,782.5,12305.84,6580.4,4024.73,1234.37,43783.87,"actual"
"2021-05-13",17,13087.07,1685.78,3931.12,803.42,12503.07,6752.81,3967.81,1235.51,43966.58,"actual"
"2021-05-13",18,12837.89,1675,3943.71,787.15,12445.87,6834.72,3873.55,1275.12,43673.01,"actual"
"2021-05-13",19,12671.93,1634.05,3883.8,791.64,12148.96,6789.07,3754.52,1256.33,42930.3,"actual"
"2021-05-13",20,12810.1,1620.98,3909.4,810.03,12114.08,6800.79,3721.4,1263.09,43049.85,"actual"
"2021-05-13",21,12641.7,1580.58,3911.73,817.67,11960.62,6679.52,3663.44,1282.97,42538.23,"actual"
"2021-05-13",22,12050.48,1475.52,3860.32,764.03,11049.54,6198.55,3463.83,1273.35,40135.62,"actual"
"2021-05-13",23,11311.96,1336.32,3706.8,716.12,10079.19,5683.43,3204.85,1220.61,37259.29,"actual"
"2021-05-14",0,10656.94,1242.56,3638.92,691.19,9305.67,5249.38,3012.38,1207.27,35004.32,"actual"
"2021-05-14",1,10228.96,1191.23,3608.39,669.89,8830.44,4982.8,2847.33,1165.59,33524.64,"actual"
"2021-05-14",2,9973.58,1136.06,3556.96,653.79,8518.15,4803.88,2746.62,1190.55,32579.59,"actual"
"2021-05-14",3,9880.07,1133.16,3525.22,644.09,8406.45,4723.7,2692.92,1187.86,32193.47,"actual"
"2021-05-14",4,9985.96,1147.14,3566.23,648.49,8468.34,4741.46,2664.12,1127.4,32349.14,"actual"
"2021-05-14",5,10349.22,1224.79,3593.3,669.03,8962.72,4925.05,2730.5,1139.75,33594.36,"actual"
"2021-05-14",6,10870.4,1336.9,3658.16,712.98,9788.31,5336.71,2897.91,1174.26,35775.63,"actual"
"2021-05-14",7,11164.44,1379.39,3695.16,739.4,10368.64,5566.6,3002.69,1144.06,37060.39,"actual"
"2021-05-14",8,11472.64,1373.9,3744.66,801.29,10704.22,5820.2,3165.58,1084.46,38166.93,"actual"
"2021-05-14",9,11824.21,1419.14,3756.71,842.97,11153.4,6116.23,3384.89,1131.57,39629.13,"actual"
"2021-05-14",10,12196.74,1461.31,3747.94,846,11589.46,6375.96,3586.76,1193.95,40998.12,"actual"
"2021-05-14",11,12633.78,1499.06,3740.28,868.09,11806.29,6662.9,3815.43,1246.03,42271.87,"actual"
"2021-05-14",12,13166.59,1543.63,3729.46,881.54,12160.12,6934.16,4064.87,1303.16,43783.52,"actual"
"2021-05-14",13,13824.73,1564.73,3766.22,899.11,12601.82,7292.33,4243.93,1345.78,45538.65,"actual"
"2021-05-14",14,14411.81,1655.68,3845.23,918.35,12926.44,7577.26,4375.28,1379.98,47090.04,"actual"
"2021-05-14",15,14899.88,1704.01,4058.41,925.83,13266.33,7830.02,4454.69,1431.99,48571.15,"actual"
"2021-05-14",16,15071.37,1770.23,4115.53,951.28,13511.79,8023.23,4480.99,1464.89,49389.29,"actual"
"2021-05-14",17,14955.66,1785.16,4070.25,962,13497.32,8041.97,4390.03,1545.54,49247.94,"actual"
"2021-05-14",18,14408.79,1727.58,4087.21,917.14,13360.37,7902.73,4238.6,1518,48160.41,"actual"
"2021-05-14",19,13773.21,1665.67,3881.31,830.31,12887.37,7691.91,4069.22,1536.77,46335.76,"actual"
"2021-05-14",20,13530.36,1630.17,3868.36,815.33,12612.61,7568.27,3974.42,1456.73,45456.25,"actual"
"2021-05-14",21,13108.85,1533.23,3862.1,802.81,12327.8,7417.44,3882.85,1451.02,44386.1,"actual"
"2021-05-14",22,12481.03,1466.66,3802.33,743.76,11727.89,6980.66,3712.53,1393.21,42308.07,"actual"
"2021-05-14",23,11699.85,1373.62,3763.56,684.87,10825.65,6451.23,3484.69,1276.03,39559.5,"actual"
"2021-05-15",0,11009.98,1263.26,3678.5,667.41,9977.11,5973.12,3253.57,1200.77,37023.71,"actual"
"2021-05-15",1,10500.26,1183.53,3620.76,655.78,9410.87,5620.01,3083.14,1184.89,35259.23,"actual"
"2021-05-15",2,10137.2,1143.9,3585.72,657.25,8920.38,5314.69,2960.51,1143.55,33863.2,"actual"
"2021-05-15",3,9903.65,1127.77,3564.67,657.63,8669.72,5136.42,2880.73,1089.61,33030.21,"actual"
"2021-05-15",4,9816.22,1091.67,3579.38,644.96,8520.95,5026.35,2842.84,1063.46,32585.84,"actual"
"2021-05-15",5,9898.83,1128.78,3627.44,628.94,8621.47,5004.1,2832.98,1025.85,32768.38,"actual"
"2021-05-15",6,10024.29,1132.41,3633.26,660.96,8921.2,5175.98,2853.64,1051.43,33453.18,"actual"
"2021-05-15",7,10283.11,1201.51,3638.47,654.99,9328.4,5374.87,2942.57,1076.9,34500.82,"actual"
"2021-05-15",8,11022.91,1320.19,3722.16,675.84,10044.56,5690.52,3154.52,1052.43,36683.13,"actual"
"2021-05-15",9,11833.86,1363.68,3695.4,679.8,10898.07,6045.41,3354.78,1277.18,39148.18,"actual"
"2021-05-15",10,12605.76,1479.32,3643.65,658.6,11622.58,6298.29,3545.76,1418.52,41272.47,"actual"
"2021-05-15",11,13291.92,1549.42,3830.4,676.8,12199.05,6551.2,3647.55,1371.32,43117.67,"actual"
"2021-05-15",12,13871.56,1587.64,3905.94,705.44,12701.27,6741.45,3615.46,1326.47,44455.23,"actual"
"2021-05-15",13,14397.34,1655.39,3931.14,806.26,13199.84,6824.33,3469.36,1278.62,45562.28,"actual"
"2021-05-15",14,14675.19,1655.15,3954.53,819.89,13652.17,6809.98,3389.65,1316.61,46273.17,"actual"
"2021-05-15",15,14595.94,1713.27,3965.01,854.16,13870.97,6731.88,3371.49,1385.71,46488.42,"actual"
"2021-05-15",16,14180.34,1737.92,4013.67,880.96,13963.04,6653.44,3438.36,1438.58,46306.31,"actual"
"2021-05-15",17,13683.13,1743.16,4080.34,907.42,13925.5,6609.9,3501.06,1473.96,45924.48,"actual"
"2021-05-15",18,13249.95,1689.17,3932.29,883.92,13601.5,6798.98,3523.99,1540.75,45220.55,"actual"
"2021-05-15",19,12963.96,1689.12,3790.59,843.8,13188.67,6804.84,3490.99,1557.16,44329.13,"actual"
"2021-05-15",20,13002.39,1676.15,3716.55,850.81,13063.46,6804.51,3431.16,1536.05,44081.1,"actual"
"2021-05-15",21,12870.81,1629.18,3736.71,833.7,12814.93,6747.97,3386.42,1419.2,43438.92,"actual"
"2021-05-15",22,12479.4,1539.98,3706.44,800.55,12168.75,6425.7,3242.71,1281.48,41645.03,"actual"
"2021-05-15",23,11970.42,1411.25,3576.79,728.06,11337.42,6055.97,3064.71,1263.99,39408.6,"actual"
"2021-05-16",0,11425.81,1287.07,3651.88,685.23,10483.49,5678.42,2913.49,1091.8,37217.19,"actual"
"2021-05-16",1,10991,1238.65,3685.05,639.84,9892.78,5376.37,2802.95,966.14,35592.78,"actual"
"2021-05-16",2,10656.73,1139.47,3617.92,581.84,9396.84,5188.17,2696.93,1013.43,34291.32,"actual"
"2021-05-16",3,10456.08,1149.24,3615.42,550.21,9090.08,5056.77,2632.96,982.87,33533.64,"actual"
"2021-05-16",4,10372.54,1164.55,3685.22,563.56,8895.85,4996.41,2626.95,890.61,33195.69,"actual"
"2021-05-16",5,10387.63,1091.83,3657.3,588.32,8786.94,4986.45,2655.61,931.37,33085.45,"actual"
"2021-05-16",6,10450.55,1131.34,3637.7,609.16,8856.64,5070.45,2683.75,964.59,33404.17,"actual"
"2021-05-16",7,10568.7,1184.74,3600.46,625.68,9079.09,5180.33,2670.99,1011.23,33921.22,"actual"
"2021-05-16",8,11088.85,1274.27,3615.39,671.52,9742.43,5449.94,2848.73,1069.02,35760.14,"actual"
"2021-05-16",9,11639.3,1397.89,3711.45,687.09,10428.87,5845.29,3103.48,1113.86,37927.23,"actual"
"2021-05-16",10,12074.08,1462.15,3765.38,758.49,11019.68,6198.02,3346.36,1100.76,39724.93,"actual"
"2021-05-16",11,12299.86,1504.64,3763.8,775.74,11329.17,6622.87,3555.93,1166.61,41018.62,"actual"
"2021-05-16",12,12286.18,1593.13,3838.62,825.64,11478.99,6891.24,3714.57,1178.86,41807.23,"actual"
"2021-05-16",13,12319.63,1610.26,3875.59,850.71,11507.14,7106.86,3831.14,1271.54,42372.86,"actual"
"2021-05-16",14,12284.3,1618.73,3942.89,871.11,11576.43,7209.04,3956.71,1342.03,42801.23,"actual"
"2021-05-16",15,12207.12,1597.06,4036.65,884.75,11862.92,7277.88,4095.71,1370.98,43333.08,"actual"
"2021-05-16",16,12191.59,1550.18,4087.67,908.13,12088.39,7593.71,4215.79,1423.92,44059.38,"actual"
"2021-05-16",17,12234.2,1557.19,4106.59,935.19,12253.76,7898.7,4321.07,1486.69,44793.39,"actual"
"2021-05-16",18,12254.56,1560.21,4129.49,921.74,12338.71,8026.18,4292.86,1528.96,45052.7,"actual"
"2021-05-16",19,12226.66,1521.87,4143.73,825.41,12378.4,7896.35,4196.5,1497.5,44686.41,"actual"
"2021-05-16",20,12416.55,1531.92,4165.08,809.09,12460.4,7713.67,4150.6,1384.67,44631.98,"actual"
