date,hour_beginning,coastal,lz_north,lz_south_houston,lz_west,north,panhandle,south,south_houston,west,west_north,all
6/3/19,15,1547.73,121.82,2774.59,5235.96,131.93,1511.17,1220.13,2774.59,3721.43,5357.78,8132.37
6/3/19,16,1879.47,168,3539.67,5386.41,171.99,1457.71,1644.19,3539.67,3940.71,5554.41,9094.08
6/3/19,17,1842.13,106.04,3795.46,5182.77,117.02,1493.29,1925.36,3795.46,3706.49,5288.81,9084.27
6/3/19,18,1522.83,110.3,3522.95,5151,123.37,1495.24,1962.08,3522.95,3680.73,5261.3,8784.25
6/3/19,19,1597.64,141.81,3471.93,5058.6,156.25,1510.73,1846.66,3471.93,3561.06,5200.41,8672.34
6/3/19,20,1439.51,191.26,3267.08,5329.63,215.91,1676.95,1821.74,3267.08,3633.86,5520.89,8787.97
6/3/19,21,1561.07,333.77,3347.75,6501.89,374.5,1914.25,1810.56,3347.75,4523.03,6835.66,10183.41
6/3/19,22,1436.85,442.83,3173.12,7523.2,517.69,2603.17,1767.36,3173.12,4814.07,7966.03,11139.15
6/3/19,23,1296.03,507.19,2908.17,7520.02,589.64,2823.28,1652.55,2908.17,4573.89,8027.21,10935.38
6/4/19,0,1112.79,503.41,2594.01,7555.71,584.25,3118.96,1497.08,2594.01,4340.07,8059.12,10653.13
6/4/19,1,824.91,553.72,2034.72,6543.17,657.13,2465.16,1151.93,2034.72,4032.48,7096.89,9131.61
6/4/19,2,664.7,506.49,1418.74,5363.56,580.67,2342.69,778.5,1418.74,2922.24,5870.05,7288.79
6/4/19,3,438.58,506.01,980.85,3785.3,573.95,1805.83,560.85,980.85,1892.95,4291.31,5272.16
6/4/19,4,296.57,493.99,766.81,2643.45,548.76,1035.84,531.65,766.81,1491.42,3137.44,3904.25
6/4/19,5,197.24,458.38,617.63,2906.24,504.52,654.85,463.26,617.63,2162.38,3364.62,3982.25
6/4/19,6,118.95,441.88,596.6,3747.34,475.06,535.26,485.02,596.6,3171.52,4189.22,4785.82
6/4/19,7,40.52,406.84,679.64,3828.06,441.72,294.67,618.83,679.64,3518.79,4234.9,4914.54
6/4/19,8,20.3,435.07,673.09,3326.02,448.99,305.58,685.3,673.09,2974.01,3761.09,4434.18
6/4/19,9,155.49,320.98,897.58,3750.17,321.73,606.54,813.6,897.58,3071.36,4071.15,4968.73
6/4/19,10,505.68,263.31,1034.12,5004.73,264.93,967.53,546.5,1034.12,4017.52,5268.04,6302.16
6/4/19,11,1056.38,96.6,1538.01,5208.97,97.83,1482.83,451.01,1538.01,3755.54,5305.57,6843.58
6/4/19,12,1377.91,38.35,1778.14,4440.09,46.49,1522.2,365.37,1778.14,2944.62,4478.44,6256.58
6/4/19,13,1596.21,36.84,2056.67,3561.73,37.48,1473.63,456.55,2056.67,2091.36,3598.57,5655.24
6/4/19,14,1719.89,107.44,2470.69,3398.23,108.25,1472.98,776.73,2470.69,1898.51,3505.67,5976.36
6/4/19,15,1680.21,228.63,2540.17,3288.73,229.89,1503.88,876.84,2540.17,1766.71,3517.36,6057.53
6/4/19,16,1235.36,188.28,2093.46,3088.61,207.68,1303.5,866.98,2093.46,1756.84,3276.89,5370.35
6/4/19,17,1072.43,162.93,2035.34,3789.34,203.64,1426.1,984.66,2035.34,2300.79,3952.27,5987.61
6/4/19,18,1354.12,239.97,2332.04,4953.92,285.15,1977.26,979.54,2332.04,2929.86,5193.89,7525.93
6/4/19,19,1361.1,296.11,2460.39,5450.56,327.62,2186.06,1107.54,2460.39,3224.75,5746.67,8207.06
6/4/19,20,1454.88,322.27,2768.93,5151.2,367.9,1866.3,1340.58,2768.93,3212.74,5473.47,8242.4
6/4/19,21,1340.03,433.27,2995.66,5432.22,510.05,1953.6,1627.57,2995.66,3429.9,5865.49,8861.15
6/4/19,22,1360.73,444.68,2880.52,6514.39,515.47,2318.13,1506.46,2880.52,4138.81,6959.07,9839.59
6/4/19,23,1137.94,439.13,2451.75,6687.3,492.53,2277.61,1324.36,2451.75,4345.74,7126.43,9578.18
6/5/19,0,903.08,458.32,1690.45,6414.43,521.69,2573.79,809.85,1690.45,3754.8,6872.75,8563.2
6/5/19,1,819.75,284.76,1275.14,6343.75,334.35,2637.26,491.38,1275.14,3620.92,6628.51,7903.65
6/5/19,2,763.09,195.23,1129.42,5716.8,232.03,2415.6,356.74,1129.42,3274,5912.03,7041.45
6/5/19,3,623.07,109.53,828.31,4302.32,137.22,1336.26,238.78,828.31,2904.82,4411.85,5240.16
6/5/19,4,707.35,75.82,846.81,3266.6,98.44,1284.72,181.53,846.81,1917.18,3342.42,4189.23
6/5/19,5,540.9,60.79,679.71,3961.43,95.87,2327.25,159.47,679.71,1578.44,4022.22,4701.93
6/5/19,6,426.72,33.46,511.83,2288.72,46.5,1278.8,94.17,511.83,987.82,2322.18,2834.01
6/5/19,7,326.36,23.64,448.1,1512.59,36.63,836.76,117.75,448.1,666.82,1536.23,1984.33
6/5/19,8,376.55,4.74,504.43,1583.09,6.81,1236.57,129.23,504.43,343.1,1587.83,2092.26
6/5/19,9,623.61,8.05,687.18,993.39,9.26,834.92,62.29,687.18,158.54,1001.44,1688.62
6/5/19,10,679.71,48.17,779.17,383.44,51.04,320.91,96.48,779.17,62.64,431.61,1210.78
6/5/19,11,532.32,69.53,673.97,228.52,77.94,160.62,141.48,673.97,59.66,298.05,972.02
6/5/19,12,457.62,53.85,504.75,148.52,60.16,83.27,47.1,504.75,58.97,202.37,707.12
6/5/19,13,310.19,89.8,324.75,159.6,93.02,52.79,14.46,324.75,103.69,249.4,574.15
6/5/19,14,168.96,175.4,187.27,221.92,180.47,25.98,17.34,187.27,191.84,397.32,584.59
6/5/19,15,469.08,151.23,502.03,391.97,172.54,27.8,32.16,502.03,343.66,543.2,1045.23
6/5/19,16,286.26,144.53,386.2,905.52,161.87,132.02,99.89,386.2,756.2,1050.05,1436.25
6/5/19,17,254.39,119.71,468.41,815.49,138.12,510.11,214.02,468.41,286.96,935.2,1403.61
6/5/19,18,335.17,150.4,1075.53,1555.87,227.61,860.12,740.35,1075.53,618.55,1706.27,2781.8
6/5/19,19,431.46,279.26,1209.33,4026.49,321.21,1859.8,773.63,1209.33,2128.98,4305.75,5515.08
6/5/19,20,477.28,361.01,1106.17,5438.89,366.62,2509.23,659.35,1106.17,2893.59,5799.9,6906.07
6/5/19,21,499.58,248.92,1089.24,5404,251.12,1897.22,616.35,1089.24,3477.9,5652.92,6742.16
6/5/19,22,739.02,175.2,1804.32,5254.48,194.79,577.52,1118.26,1804.32,4604.42,5429.68,7234
6/5/19,23,785.14,230.72,1629.36,3151.56,306.06,371.71,915.06,1629.36,2633.68,3382.28,5011.64
6/6/19,0,736.56,587.1,1320.95,2598.03,707.35,653.65,654.25,1320.95,1754.26,3185.13,4506.08
6/6/19,1,497.03,612.57,1028.95,2015.96,706.48,646.93,543.86,1028.95,1263.18,2628.53,3657.48
6/6/19,2,322.83,364.04,688.1,1385.37,433.22,676.45,330.32,688.1,674.68,1749.41,2437.51
6/6/19,3,180.49,167.06,399.78,1488.83,173.96,775.43,173.23,399.78,752.56,1655.89,2055.67
6/6/19,4,27.78,41.72,179.62,1607.22,54.07,640.34,99.77,179.62,1006.6,1648.94,1828.56
6/6/19,5,19.3,64.31,216.68,1791.93,93.49,717.67,142.92,216.68,1099.53,1856.24,2072.92
6/6/19,6,33.21,162.93,214.95,2263.77,210.45,1033.21,133.24,214.95,1231.53,2426.7,2641.65
6/6/19,7,329.06,252.86,461.2,2401.45,282.82,1000.63,122.3,461.2,1380.71,2654.31,3115.51
6/6/19,8,256.65,212.79,295.51,1870.84,219.19,818.37,44.02,295.51,1040.92,2083.63,2379.14
6/6/19,9,82.82,117.56,100.22,1504.03,118.66,739.81,20.53,100.22,759.99,1621.59,1721.81
6/6/19,10,84.24,85.6,120.93,1542.31,87.1,802.06,39.03,120.93,736.4,1627.91,1748.84
6/6/19,11,76.1,69.18,128.74,1425.79,71.6,606.42,61.3,128.74,808.28,1494.97,1623.71
6/6/19,12,95.39,67.4,192.74,1418.94,76.26,373.65,111.52,192.74,1022.27,1486.34,1679.08
6/6/19,13,116.07,81.41,250.11,2027.51,93.03,471.42,158.25,250.11,1520.26,2108.92,2359.03
6/6/19,14,217.61,127.2,412.8,2915.36,136.94,518.65,205.66,412.8,2376.51,3042.56,3455.36
6/6/19,15,482.04,200.03,711.95,2972.87,215.68,492.96,219.77,711.95,2474.4,3172.9,3884.85
6/6/19,16,895.25,304.91,1130.29,3507.07,330.36,925.56,241.36,1130.29,2549.74,3811.98,4942.27
6/6/19,17,1281.74,399.88,1603.91,3115.69,457.89,775.17,323.62,1603.91,2281.07,3515.57,5119.48
6/6/19,18,1588.99,299.89,2056.73,2849.98,330.88,870.3,456.01,2056.73,1960.43,3149.87,5206.6
6/6/19,19,1399.33,208.91,2194.44,2073.75,236.59,670.24,770.96,2194.44,1399.99,2282.66,4477.1
6/6/19,20,1100.86,205.13,1832.08,1537.61,229.4,633.07,724.58,1832.08,886.91,1742.74,3574.82
6/6/19,21,1097.65,174.92,2020.19,1651.01,203.88,904.44,921.84,2020.19,718.3,1825.93,3846.12
6/6/19,22,1055.12,121.12,2146.26,1396.37,155.93,734.98,1098.86,2146.26,618.85,1517.49,3663.75
6/6/19,23,629.27,46.61,1730.16,1146.37,59.1,552.63,1100.53,1730.16,581.61,1192.98,2923.14
6/7/19,0,654.66,37.57,1807.38,1371.76,41.16,615.14,1141.92,1807.38,763.82,1409.33,3216.71
6/7/19,1,698.63,32.88,1664.22,1191.1,53.8,599.81,957.76,1664.22,578.21,1223.98,2888.2
6/7/19,2,466.52,28.48,1257.65,1230,46.04,589.34,779.87,1257.65,634.35,1258.48,2516.13
6/7/19,3,274.88,57.83,1026.04,1348.19,77.92,414.33,725.63,1026.04,939.3,1406.02,2432.06
6/7/19,4,236.17,78.96,959.09,1432.78,112.42,252.41,690.84,959.09,1179,1511.74,2470.83
6/7/19,5,240.46,137.18,919.15,1244.86,182.26,91.35,657.81,919.15,1129.31,1382.04,2301.19
6/7/19,6,262.54,185,777.74,1129.39,255,72.2,536.79,777.74,965.6,1314.39,2092.13
6/7/19,7,190.24,157.43,420.97,1091.31,214.95,120.31,256.43,420.97,887.76,1248.74,1669.71
6/7/19,8,139.01,154.23,212.93,717.89,190.45,46.55,98.72,212.93,610.33,872.12,1085.05
6/7/19,9,192.19,258.2,297.55,686.07,284.72,6.88,116.7,297.55,641.33,944.27,1241.82
6/7/19,10,113.19,269.57,228.91,867.58,296.96,12.2,121.58,228.91,822.15,1137.15,1366.06
6/7/19,11,24.44,266.32,149.42,850.68,297.06,1.8,139.31,149.42,803.81,1117,1266.42
6/7/19,12,1.25,262.03,147.24,806.75,281.57,0.92,155.94,147.24,776.34,1068.78,1216.02
6/7/19,13,4.27,258.15,141.93,623.07,269.03,3.45,155.27,141.93,591.12,881.22,1023.15
6/7/19,14,98.06,247.75,210.18,501.5,257.33,14.81,138.4,210.18,450.82,749.25,959.43
6/7/19,15,320.03,257.43,514.65,411.15,267.12,39.81,219.06,514.65,337.2,668.58,1183.23
6/7/19,16,583.19,281.03,1226.33,360.98,294.89,68.01,664.88,1226.33,257.37,642.01,1868.34
6/7/19,17,657.83,260.26,1038.22,365.47,275.24,107.97,394.4,1038.22,228.52,625.73,1663.95
6/7/19,18,555.86,198.96,951.28,580.54,205.36,310.06,401.62,951.28,257.88,779.5,1730.78
6/7/19,19,417.93,114.2,1163.35,832.21,115.54,493.21,750.28,1163.35,332.8,946.41,2109.76
6/7/19,20,514.63,69.51,1391.15,1486.2,70.99,893.41,883.69,1391.15,584.17,1555.71,2946.86
6/7/19,21,430.52,63.98,1207.26,2728.89,68.28,1629.83,769.87,1207.26,1101.64,2792.87,4000.13
6/7/19,22,381.44,61.07,1209.7,4086.75,70.13,2049.41,813.84,1209.7,2042.7,4147.82,5357.52
6/7/19,23,359.97,11.76,1277.1,5443.7,16.53,2379.77,877.94,1277.1,3098.33,5455.46,6732.56
6/8/19,0,296.21,7.02,1243.42,5871.07,7.22,2410.84,898.59,1243.42,3508.64,5878.09,7121.51
6/8/19,1,232.44,5.65,1034.5,6075.54,5.68,2649.94,736.27,1034.5,3491.35,6081.19,7115.69
6/8/19,2,172.56,10.27,872.03,5618.03,10.27,2378.23,614.52,872.03,3324.75,5628.3,6500.33
6/8/19,3,121.11,33.95,748.81,5152.95,34.51,1776.86,554.66,748.81,3448.57,5186.9,5935.71
6/8/19,4,87.72,35.16,603.31,4373.3,35.27,1334.27,465.62,603.31,3088.89,4408.46,5011.77
6/8/19,5,44.28,35.19,481.58,4115.67,35.28,1405.56,383.27,481.58,2764.06,4150.86,4632.44
6/8/19,6,7.02,35.97,403.03,4041.44,35.97,1482.21,302.91,403.03,2652.32,4077.41,4480.44
6/8/19,7,6.32,25.37,356.11,3815.64,26.05,1339.34,272.28,356.11,2553.12,3841.01,4197.12
6/8/19,8,7.11,15.34,168.79,3226.75,16.66,1526.75,108.82,168.79,1751.56,3242.09,3410.88
6/8/19,9,1.18,0.86,142.13,4009.4,1.47,2153.71,105.2,142.13,1890.82,4010.26,4152.39
6/8/19,10,0,1.69,224.19,4395.19,1.82,2335.11,183.44,224.19,2100.69,4396.88,4621.07
6/8/19,11,0.14,0.88,305.88,4100.16,0.88,2138.08,257.98,305.88,2009.84,4101.04,4406.92
6/8/19,12,30.46,1.03,324.68,4035.94,1.03,1941.04,248.18,324.68,2140.94,4036.97,4361.65
6/8/19,13,147.51,0,471.15,3938.81,0,1829.46,284.74,471.15,2148.25,3938.81,4409.96
6/8/19,14,414,0,745.52,3460.52,0,1620.49,290.64,745.52,1880.91,3460.52,4206.04
6/8/19,15,651.83,0.02,980.55,2795.18,0.02,1382.54,293.75,980.55,1447.62,2795.2,3775.75
6/8/19,16,789.51,0.02,1137.17,2815.14,0.02,1374.71,317.51,1137.17,1470.58,2815.16,3952.33
6/8/19,17,897.53,2.11,1347.46,3304.7,2.11,1628.66,421.04,1347.46,1704.93,3306.81,4654.27
6/8/19,18,828.97,3.24,1642.75,3896.01,3.39,1733.89,780.43,1642.75,2195.31,3899.25,5542
6/8/19,19,820.3,15.39,2343,4813.19,19.75,1986.07,1492.77,2343,2852.69,4828.58,7171.58
6/8/19,20,686.56,89.12,2479.86,5770.69,112.71,2361.92,1791.86,2479.86,3386.63,5859.81,8339.67
6/8/19,21,678.03,247.23,2566.66,7717.49,286.24,2862.31,1866.85,2566.66,4837.94,7964.72,10531.38
6/8/19,22,638.06,355.44,2315.57,9085.08,408.72,3088.64,1766.21,2315.57,5854.45,9440.52,11756.09
6/8/19,23,501.95,474.77,2190.54,10093.83,546.91,3225.47,1733.08,2190.54,6751.73,10568.6,12759.14
6/9/19,0,364.71,548.57,1945.37,10493.59,626.76,3287.56,1591.61,1945.37,7116.9,11042.16,12987.53
6/9/19,1,338.34,611.14,1709.28,10647.36,691.44,3252.47,1373.41,1709.28,7312.12,11258.5,12967.78
6/9/19,2,324.74,635.57,1568.69,9558.61,723.59,2923.47,1245.79,1568.69,6545.29,10194.18,11762.87
6/9/19,3,379.47,575.25,1466.71,8443.25,679.87,2442.48,1091.09,1466.71,5892.29,9018.5,10485.21
6/9/19,4,355.16,585.17,1279.85,7878.88,690.68,2267.2,955.04,1279.85,5475.82,8464.05,9743.9
6/9/19,5,218.66,550.36,978.67,7958.16,658.19,2489.37,837.01,978.67,5283.95,8508.52,9487.19
6/9/19,6,124.14,516.78,875.07,8222.85,630.59,3108.22,823.37,875.07,4928.39,8739.63,9614.7
6/9/19,7,79.18,474.11,945.6,8078.96,579.81,3060.61,901.95,945.6,4877.13,8553.07,9498.67
6/9/19,8,48.93,339.91,709.37,7024.82,426.26,2970.67,676.93,709.37,3951.31,7364.73,8074.1
6/9/19,9,124.47,320.72,666.41,6613.41,391.64,3246.27,574.85,666.41,3263.31,6934.13,7600.54
6/9/19,10,234.04,419.03,647.28,6400,458.5,3256.45,476.3,647.28,3041.01,6819.03,7466.31
6/9/19,11,343.07,424.91,758.1,6810.85,428.61,3250.69,470.53,758.1,3500.97,7235.76,7993.86
6/9/19,12,411.36,441.32,880.13,8423.62,441.43,3189.44,495.46,880.13,5207.38,8864.94,9745.07
6/9/19,13,488.89,352.83,1027.76,9437.54,448.93,3004.05,468.38,1027.76,6407.88,9790.37,10818.13
6/9/19,14,549.56,375.13,1183.49,10092.62,486.31,3108.97,553.98,1183.49,6952.42,10467.75,11651.24
6/9/19,15,562.94,283.23,1126.44,10179.48,350.93,3105.95,502.65,1126.44,7066.68,10462.71,11589.15
6/9/19,16,700.16,259.67,1270.06,10459.13,287.61,3122.31,587.32,1270.06,7291.46,10718.8,11988.86
6/9/19,17,836.73,412.51,1552.47,11453.88,414.35,3094.33,769.85,1552.47,8303.6,11866.39,13418.86
6/9/19,18,1159.15,436.24,2141.63,12270.47,464.67,3176.45,1053.24,2141.63,8994.84,12706.71,14848.34
6/9/19,19,1397.28,353.93,2786.81,12402.99,401.65,3222.53,1481.68,2786.81,9040.59,12756.92,15543.73
6/9/19,20,1242.85,208.39,2797.75,12272.52,242.56,3215.64,1595.52,2797.75,8982.09,12480.91,15278.66
6/9/19,21,1006.62,307.73,2796.43,12524.15,372.81,3195.32,1799.94,2796.43,9253.62,12831.88,15628.31
6/9/19,22,793.72,579.2,2561.38,12207.35,699,3188.15,1739.18,2561.38,8927.88,12786.55,15347.93
6/9/19,23,432.83,615.36,2156.52,11611.81,730.34,2932.61,1780.29,2156.52,8507.62,12227.17,14383.69
6/10/19,0,131.61,739.02,1784.37,11269.81,858.89,2843.25,1759.41,1784.37,8200.05,12008.83,13793.2
6/10/19,1,47.53,779.46,1068.34,10604.67,882.14,2562.96,1120.9,1068.34,7838.93,11384.13,12452.47
6/10/19,2,76.66,824.85,602.58,10163.41,943.5,2264.76,578.67,602.58,7727.25,10988.26,11590.84
6/10/19,3,141.13,811.74,627.08,9944.19,929.12,1918.75,531.96,627.08,7862.03,10755.93,11383.01
